part_sku,location_id,date,quantity_on_hand,quantity_reserved,quantity_available,reorder_point,reorder_quantity,last_replenishment_date,days_since_replenishment
SKU_ENG_002,LOC_002,02-10-2023,84,11,73,26,198,14-09-2023,18
SKU_ENG_002,LOC_003,02-10-2023,112,6,106,26,297,06-09-2023,26
SKU_ENG_002,LOC_004,02-10-2023,283,41,242,26,270,16-09-2023,16
SKU_ENG_002,LOC_005,02-10-2023,63,7,56,26,192,24-09-2023,8
SKU_SUS_001,LOC_001,02-10-2023,122,16,106,5,72,04-09-2023,28
SKU_SUS_001,LOC_002,02-10-2023,111,8,103,5,53,23-09-2023,9
SKU_SUS_001,LOC_003,02-10-2023,84,11,73,5,84,18-09-2023,14
SKU_SUS_001,LOC_004,02-10-2023,109,8,101,5,72,22-09-2023,10
SKU_SUS_001,LOC_005,02-10-2023,104,5,99,5,115,28-09-2023,4
SKU_ELC_001,LOC_001,02-10-2023,183,16,167,25,291,17-09-2023,15
SKU_ELC_001,LOC_002,02-10-2023,21,3,18,25,130,10-09-2023,22
SKU_ELC_001,LOC_003,02-10-2023,110,11,99,25,107,28-09-2023,4
SKU_ELC_001,LOC_004,02-10-2023,158,17,141,25,244,05-09-2023,27
SKU_ELC_001,LOC_005,02-10-2023,102,14,88,25,278,21-09-2023,11
SKU_ELC_002,LOC_001,02-10-2023,83,9,74,24,194,11-09-2023,21
SKU_ELC_002,LOC_002,02-10-2023,72,7,65,24,129,07-09-2023,25
SKU_ELC_002,LOC_003,02-10-2023,207,24,183,24,290,01-10-2023,1
SKU_ELC_002,LOC_004,02-10-2023,87,12,75,24,166,21-09-2023,11
SKU_ELC_002,LOC_005,02-10-2023,88,7,81,24,197,13-09-2023,19
SKU_CLG_001,LOC_001,02-10-2023,294,33,261,20,163,14-09-2023,18
SKU_CLG_001,LOC_002,02-10-2023,206,12,194,20,130,30-09-2023,2
SKU_CLG_001,LOC_003,02-10-2023,281,40,241,20,108,04-09-2023,28
SKU_CLG_001,LOC_004,02-10-2023,81,12,69,20,297,29-09-2023,3
SKU_CLG_001,LOC_005,02-10-2023,99,5,94,20,124,06-09-2023,26
SKU_WPR_001,LOC_001,02-10-2023,198,29,169,16,100,23-09-2023,9
SKU_WPR_001,LOC_002,02-10-2023,164,21,143,16,114,20-09-2023,12
SKU_WPR_001,LOC_003,02-10-2023,80,5,75,16,188,23-09-2023,9
SKU_WPR_001,LOC_004,02-10-2023,228,21,207,16,181,21-09-2023,11
SKU_WPR_001,LOC_005,02-10-2023,61,7,54,16,130,10-09-2023,22
SKU_CLT_001,LOC_001,02-10-2023,125,6,119,3,65,18-09-2023,14
SKU_CLT_001,LOC_002,02-10-2023,69,6,63,3,91,03-09-2023,29
SKU_CLT_001,LOC_003,02-10-2023,133,18,115,3,72,05-09-2023,27
SKU_CLT_001,LOC_004,02-10-2023,123,6,117,3,70,07-09-2023,25
SKU_CLT_001,LOC_005,02-10-2023,105,13,92,3,107,02-09-2023,30
SKU_BRK_001,LOC_001,09-10-2023,182,20,162,26,239,02-10-2023,7
SKU_BRK_001,LOC_002,09-10-2023,49,4,45,26,130,03-10-2023,6
SKU_BRK_001,LOC_003,09-10-2023,128,10,118,26,117,09-09-2023,30
SKU_BRK_001,LOC_004,09-10-2023,172,9,163,26,158,19-09-2023,20
SKU_BRK_001,LOC_005,09-10-2023,38,2,36,26,281,17-09-2023,22
SKU_BRK_002,LOC_001,09-10-2023,69,4,65,7,128,29-09-2023,10
SKU_BRK_002,LOC_002,09-10-2023,64,6,58,7,116,29-09-2023,10
SKU_BRK_002,LOC_003,09-10-2023,37,2,35,7,126,17-09-2023,22
SKU_BRK_002,LOC_004,09-10-2023,80,9,71,7,61,04-10-2023,5
SKU_BRK_002,LOC_005,09-10-2023,56,4,52,7,113,25-09-2023,14
SKU_ENG_001,LOC_001,09-10-2023,168,12,156,39,144,30-09-2023,9
SKU_ENG_001,LOC_002,09-10-2023,163,10,153,39,198,03-10-2023,6
SKU_ENG_001,LOC_003,09-10-2023,207,25,182,39,296,08-10-2023,1
SKU_ENG_001,LOC_004,09-10-2023,231,17,214,39,193,15-09-2023,24
SKU_ENG_001,LOC_005,09-10-2023,235,20,215,39,135,22-09-2023,17
SKU_ENG_002,LOC_001,09-10-2023,162,15,147,26,277,03-10-2023,6
SKU_ENG_002,LOC_002,09-10-2023,73,5,68,26,280,13-09-2023,26
SKU_ENG_002,LOC_003,09-10-2023,134,16,118,26,127,29-09-2023,10
SKU_ENG_002,LOC_004,09-10-2023,295,23,272,26,124,27-09-2023,12
SKU_ENG_002,LOC_005,09-10-2023,84,8,76,26,257,08-10-2023,1
SKU_SUS_001,LOC_001,09-10-2023,98,12,86,5,136,04-10-2023,5
SKU_SUS_001,LOC_002,09-10-2023,128,17,111,5,57,16-09-2023,23
SKU_SUS_001,LOC_003,09-10-2023,78,10,68,5,51,15-09-2023,24
SKU_SUS_001,LOC_004,09-10-2023,127,7,120,5,137,19-09-2023,20
SKU_SUS_001,LOC_005,09-10-2023,104,14,90,5,64,14-09-2023,25
SKU_ELC_001,LOC_001,09-10-2023,179,20,159,25,151,13-09-2023,26
SKU_ELC_001,LOC_002,09-10-2023,18,1,17,25,269,18-09-2023,21
SKU_ELC_001,LOC_003,09-10-2023,127,6,121,25,135,21-09-2023,18
SKU_ELC_001,LOC_004,09-10-2023,131,8,123,25,196,20-09-2023,19
SKU_ELC_001,LOC_005,09-10-2023,82,7,75,25,210,20-09-2023,19
SKU_ELC_002,LOC_001,09-10-2023,89,12,77,24,283,27-09-2023,12
SKU_ELC_002,LOC_002,09-10-2023,82,8,74,24,242,05-10-2023,4
SKU_ELC_002,LOC_003,09-10-2023,213,17,196,24,108,30-09-2023,9
SKU_ELC_002,LOC_004,09-10-2023,59,8,51,24,128,30-09-2023,9
SKU_ELC_002,LOC_005,09-10-2023,75,10,65,24,126,16-09-2023,23
SKU_CLG_001,LOC_001,09-10-2023,284,31,253,20,215,27-09-2023,12
SKU_CLG_001,LOC_002,09-10-2023,189,25,164,20,200,19-09-2023,20
SKU_CLG_001,LOC_003,09-10-2023,290,26,264,20,191,23-09-2023,16
SKU_CLG_001,LOC_004,09-10-2023,63,4,59,20,216,03-10-2023,6
SKU_CLG_001,LOC_005,09-10-2023,112,14,98,20,267,04-10-2023,5
SKU_WPR_001,LOC_001,09-10-2023,190,20,170,16,206,16-09-2023,23
SKU_WPR_001,LOC_002,09-10-2023,150,10,140,16,136,23-09-2023,16
SKU_WPR_001,LOC_003,09-10-2023,57,4,53,16,174,23-09-2023,16
SKU_WPR_001,LOC_004,09-10-2023,245,26,219,16,214,12-09-2023,27
SKU_WPR_001,LOC_005,09-10-2023,62,8,54,16,217,09-09-2023,30
SKU_CLT_001,LOC_001,09-10-2023,98,6,92,3,76,01-10-2023,8
SKU_CLT_001,LOC_002,09-10-2023,107,11,96,3,51,15-09-2023,24
SKU_CLT_001,LOC_003,09-10-2023,122,15,107,3,101,07-10-2023,2
SKU_CLT_001,LOC_004,09-10-2023,115,8,107,3,122,14-09-2023,25
SKU_CLT_001,LOC_005,09-10-2023,77,7,70,3,99,08-10-2023,1
SKU_BRK_001,LOC_001,16-10-2023,153,18,135,26,188,23-09-2023,23
SKU_BRK_001,LOC_002,16-10-2023,39,4,35,26,241,02-10-2023,14
SKU_BRK_001,LOC_003,16-10-2023,100,8,92,26,136,01-10-2023,15
SKU_BRK_001,LOC_004,16-10-2023,177,25,152,26,103,11-10-2023,5
SKU_BRK_001,LOC_005,16-10-2023,34,3,31,26,121,15-10-2023,1
SKU_BRK_002,LOC_001,16-10-2023,93,9,84,7,89,12-10-2023,4
SKU_BRK_002,LOC_002,16-10-2023,46,5,41,7,129,11-10-2023,5
SKU_BRK_002,LOC_003,16-10-2023,40,2,38,7,100,23-09-2023,23
SKU_BRK_002,LOC_004,16-10-2023,89,10,79,7,137,21-09-2023,25
SKU_BRK_002,LOC_005,16-10-2023,56,3,53,7,76,22-09-2023,24
SKU_ENG_001,LOC_001,16-10-2023,187,13,174,39,231,20-09-2023,26
SKU_ENG_001,LOC_002,16-10-2023,129,14,115,39,231,18-09-2023,28
SKU_ENG_001,LOC_003,16-10-2023,184,14,170,39,174,04-10-2023,12
SKU_ENG_001,LOC_004,16-10-2023,211,18,193,39,288,27-09-2023,19
SKU_ENG_001,LOC_005,16-10-2023,225,21,204,39,163,06-10-2023,10
SKU_ENG_002,LOC_001,16-10-2023,141,11,130,26,133,28-09-2023,18
SKU_ENG_002,LOC_002,16-10-2023,81,9,72,26,220,08-10-2023,8
SKU_ENG_002,LOC_003,16-10-2023,104,7,97,26,281,14-10-2023,2
SKU_ENG_002,LOC_004,16-10-2023,291,16,275,26,178,27-09-2023,19
SKU_ENG_002,LOC_005,16-10-2023,82,5,77,26,214,08-10-2023,8
SKU_SUS_001,LOC_001,16-10-2023,101,7,94,5,65,25-09-2023,21
SKU_SUS_001,LOC_002,16-10-2023,109,14,95,5,81,20-09-2023,26
SKU_SUS_001,LOC_003,16-10-2023,82,6,76,5,72,19-09-2023,27
SKU_SUS_001,LOC_004,16-10-2023,116,17,99,5,90,14-10-2023,2
SKU_SUS_001,LOC_005,16-10-2023,112,7,105,5,118,14-10-2023,2
SKU_ELC_001,LOC_001,16-10-2023,165,24,141,25,125,25-09-2023,21
SKU_ELC_001,LOC_002,16-10-2023,12,0,12,25,147,26-09-2023,20
SKU_ELC_001,LOC_003,16-10-2023,102,12,90,25,226,05-10-2023,11
SKU_ELC_001,LOC_004,16-10-2023,163,16,147,25,292,01-10-2023,15
SKU_ELC_001,LOC_005,16-10-2023,106,7,99,25,239,15-10-2023,1
SKU_ELC_002,LOC_001,16-10-2023,54,6,48,24,261,26-09-2023,20
SKU_ELC_002,LOC_002,16-10-2023,84,6,78,24,117,22-09-2023,24
SKU_ELC_002,LOC_003,16-10-2023,204,28,176,24,214,06-10-2023,10
SKU_ELC_002,LOC_004,16-10-2023,81,6,75,24,282,26-09-2023,20
SKU_ELC_002,LOC_005,16-10-2023,66,3,63,24,298,03-10-2023,13
SKU_CLG_001,LOC_001,16-10-2023,275,29,246,20,166,01-10-2023,15
SKU_CLG_001,LOC_002,16-10-2023,206,24,182,20,195,21-09-2023,25
SKU_CLG_001,LOC_003,16-10-2023,305,17,288,20,140,21-09-2023,25
SKU_CLG_001,LOC_004,16-10-2023,53,2,51,20,147,19-09-2023,27
SKU_CLG_001,LOC_005,16-10-2023,107,6,101,20,246,12-10-2023,4
SKU_WPR_001,LOC_001,16-10-2023,182,22,160,16,169,08-10-2023,8
SKU_WPR_001,LOC_002,16-10-2023,128,15,113,16,298,08-10-2023,8
SKU_WPR_001,LOC_003,16-10-2023,67,5,62,16,266,23-09-2023,23
SKU_WPR_001,LOC_004,16-10-2023,230,34,196,16,275,05-10-2023,11
SKU_WPR_001,LOC_005,16-10-2023,51,6,45,16,129,25-09-2023,21
SKU_CLT_001,LOC_001,16-10-2023,114,5,109,3,101,10-10-2023,6
SKU_CLT_001,LOC_002,16-10-2023,86,10,76,3,97,19-09-2023,27
SKU_CLT_001,LOC_003,16-10-2023,144,12,132,3,136,10-10-2023,6
SKU_CLT_001,LOC_004,16-10-2023,114,6,108,3,149,12-10-2023,4
SKU_CLT_001,LOC_005,16-10-2023,99,9,90,3,69,23-09-2023,23
SKU_BRK_001,LOC_001,23-10-2023,161,15,146,26,113,29-09-2023,24
SKU_BRK_001,LOC_002,23-10-2023,7,0,7,26,186,23-09-2023,30
SKU_BRK_001,LOC_003,23-10-2023,124,9,115,26,281,25-09-2023,28
SKU_BRK_001,LOC_004,23-10-2023,177,21,156,26,183,06-10-2023,17
SKU_BRK_001,LOC_005,23-10-2023,26,2,24,26,257,21-10-2023,2
SKU_BRK_002,LOC_001,23-10-2023,70,5,65,7,81,01-10-2023,22
SKU_BRK_002,LOC_002,23-10-2023,78,6,72,7,77,04-10-2023,19
SKU_BRK_002,LOC_003,23-10-2023,54,4,50,7,115,19-10-2023,4
SKU_BRK_002,LOC_004,23-10-2023,78,9,69,7,65,30-09-2023,23
SKU_BRK_002,LOC_005,23-10-2023,61,4,57,7,97,05-10-2023,18
SKU_ENG_001,LOC_001,23-10-2023,140,18,122,39,295,25-09-2023,28
SKU_ENG_001,LOC_002,23-10-2023,137,7,130,39,248,18-10-2023,5
SKU_ENG_001,LOC_003,23-10-2023,171,14,157,39,139,19-10-2023,4
SKU_ENG_001,LOC_004,23-10-2023,223,20,203,39,201,01-10-2023,22
SKU_ENG_001,LOC_005,23-10-2023,223,24,199,39,144,07-10-2023,16
SKU_ENG_002,LOC_001,23-10-2023,116,16,100,26,111,04-10-2023,19
SKU_ENG_002,LOC_002,23-10-2023,101,12,89,26,298,22-10-2023,1
SKU_ENG_002,LOC_003,23-10-2023,98,12,86,26,152,29-09-2023,24
SKU_ENG_002,LOC_004,23-10-2023,289,23,266,26,284,08-10-2023,15
SKU_ENG_002,LOC_005,23-10-2023,93,5,88,26,182,15-10-2023,8
SKU_SUS_001,LOC_001,23-10-2023,122,9,113,5,143,08-10-2023,15
SKU_SUS_001,LOC_002,23-10-2023,128,11,117,5,56,01-10-2023,22
SKU_SUS_001,LOC_003,23-10-2023,77,6,71,5,137,14-10-2023,9
SKU_SUS_001,LOC_004,23-10-2023,108,6,102,5,145,20-10-2023,3
SKU_SUS_001,LOC_005,23-10-2023,91,11,80,5,114,29-09-2023,24
SKU_ELC_001,LOC_001,23-10-2023,166,16,150,25,284,11-10-2023,12
SKU_ELC_001,LOC_002,23-10-2023,284,33,251,25,167,09-10-2023,14
SKU_ELC_001,LOC_003,23-10-2023,95,12,83,25,174,07-10-2023,16
SKU_ELC_001,LOC_004,23-10-2023,149,12,137,25,244,21-10-2023,2
SKU_ELC_001,LOC_005,23-10-2023,108,10,98,25,196,19-10-2023,4
SKU_ELC_002,LOC_001,23-10-2023,62,8,54,24,251,29-09-2023,24
SKU_ELC_002,LOC_002,23-10-2023,60,4,56,24,226,08-10-2023,15
SKU_ELC_002,LOC_003,23-10-2023,211,17,194,24,161,03-10-2023,20
SKU_ELC_002,LOC_004,23-10-2023,67,6,61,24,166,24-09-2023,29
SKU_ELC_002,LOC_005,23-10-2023,91,9,82,24,234,30-09-2023,23
SKU_CLG_001,LOC_001,23-10-2023,269,36,233,20,236,09-10-2023,14
SKU_CLG_001,LOC_002,23-10-2023,202,26,176,20,268,21-10-2023,2
SKU_CLG_001,LOC_003,23-10-2023,304,44,260,20,234,21-10-2023,2
SKU_CLG_001,LOC_004,23-10-2023,81,6,75,20,115,03-10-2023,20
SKU_CLG_001,LOC_005,23-10-2023,82,6,76,20,263,01-10-2023,22
SKU_WPR_001,LOC_001,23-10-2023,175,13,162,16,207,25-09-2023,28
SKU_WPR_001,LOC_002,23-10-2023,153,13,140,16,194,13-10-2023,10
SKU_WPR_001,LOC_003,23-10-2023,54,6,48,16,295,28-09-2023,25
SKU_WPR_001,LOC_004,23-10-2023,221,27,194,16,221,25-09-2023,28
SKU_WPR_001,LOC_005,23-10-2023,80,4,76,16,196,07-10-2023,16
SKU_CLT_001,LOC_001,23-10-2023,104,13,91,3,82,02-10-2023,21
SKU_CLT_001,LOC_002,23-10-2023,76,5,71,3,85,29-09-2023,24
SKU_CLT_001,LOC_003,23-10-2023,140,17,123,3,128,14-10-2023,9
SKU_CLT_001,LOC_004,23-10-2023,104,13,91,3,94,23-09-2023,30
SKU_CLT_001,LOC_005,23-10-2023,82,5,77,3,134,17-10-2023,6
SKU_BRK_001,LOC_001,30-10-2023,144,11,133,26,268,11-10-2023,19
SKU_BRK_001,LOC_002,30-10-2023,198,15,183,26,100,05-10-2023,25
SKU_BRK_001,LOC_003,30-10-2023,98,7,91,26,256,21-10-2023,9
SKU_BRK_001,LOC_004,30-10-2023,167,18,149,26,189,05-10-2023,25
SKU_BRK_001,LOC_005,30-10-2023,27,3,24,26,103,17-10-2023,13
SKU_BRK_002,LOC_001,30-10-2023,61,6,55,7,104,24-10-2023,6
SKU_BRK_002,LOC_002,30-10-2023,56,4,52,7,132,27-10-2023,3
SKU_BRK_002,LOC_003,30-10-2023,26,3,23,7,51,21-10-2023,9
SKU_BRK_002,LOC_004,30-10-2023,69,4,65,7,77,06-10-2023,24
SKU_BRK_002,LOC_005,30-10-2023,69,7,62,7,79,30-09-2023,30
SKU_ENG_001,LOC_001,30-10-2023,156,8,148,39,177,29-10-2023,1
SKU_ENG_001,LOC_002,30-10-2023,140,19,121,39,245,18-10-2023,12
SKU_ENG_001,LOC_003,30-10-2023,191,17,174,39,280,23-10-2023,7
SKU_ENG_001,LOC_004,30-10-2023,216,15,201,39,219,17-10-2023,13
SKU_ENG_001,LOC_005,30-10-2023,224,27,197,39,248,09-10-2023,21
SKU_ENG_002,LOC_001,30-10-2023,137,12,125,26,222,16-10-2023,14
SKU_ENG_002,LOC_002,30-10-2023,65,5,60,26,213,01-10-2023,29
SKU_ENG_002,LOC_003,30-10-2023,95,10,85,26,211,01-10-2023,29
SKU_ENG_002,LOC_004,30-10-2023,263,17,246,26,208,15-10-2023,15
SKU_ENG_002,LOC_005,30-10-2023,71,8,63,26,188,05-10-2023,25
SKU_SUS_001,LOC_001,30-10-2023,91,11,80,5,92,29-10-2023,1
SKU_SUS_001,LOC_002,30-10-2023,123,13,110,5,66,11-10-2023,19
SKU_SUS_001,LOC_003,30-10-2023,79,8,71,5,105,10-10-2023,20
SKU_SUS_001,LOC_004,30-10-2023,112,7,105,5,94,05-10-2023,25
SKU_SUS_001,LOC_005,30-10-2023,119,9,110,5,114,13-10-2023,17
SKU_ELC_001,LOC_001,30-10-2023,150,8,142,25,228,25-10-2023,5
SKU_ELC_001,LOC_002,30-10-2023,262,28,234,25,212,20-10-2023,10
SKU_ELC_001,LOC_003,30-10-2023,77,4,73,25,114,03-10-2023,27
SKU_ELC_001,LOC_004,30-10-2023,133,17,116,25,164,06-10-2023,24
SKU_ELC_001,LOC_005,30-10-2023,94,8,86,25,295,10-10-2023,20
SKU_ELC_002,LOC_001,30-10-2023,57,4,53,24,157,08-10-2023,22
SKU_ELC_002,LOC_002,30-10-2023,53,6,47,24,197,16-10-2023,14
SKU_ELC_002,LOC_003,30-10-2023,201,15,186,24,210,16-10-2023,14
SKU_ELC_002,LOC_004,30-10-2023,52,3,49,24,262,15-10-2023,15
SKU_ELC_002,LOC_005,30-10-2023,66,5,61,24,229,29-10-2023,1
SKU_CLG_001,LOC_001,30-10-2023,257,15,242,20,231,17-10-2023,13
SKU_CLG_001,LOC_002,30-10-2023,188,25,163,20,267,04-10-2023,26
SKU_CLG_001,LOC_003,30-10-2023,282,28,254,20,211,10-10-2023,20
SKU_CLG_001,LOC_004,30-10-2023,61,4,57,20,232,19-10-2023,11
SKU_CLG_001,LOC_005,30-10-2023,107,6,101,20,201,21-10-2023,9
SKU_WPR_001,LOC_001,30-10-2023,183,23,160,16,118,30-09-2023,30
SKU_WPR_001,LOC_002,30-10-2023,132,15,117,16,158,17-10-2023,13
SKU_WPR_001,LOC_003,30-10-2023,39,3,36,16,153,19-10-2023,11
SKU_WPR_001,LOC_004,30-10-2023,220,32,188,16,104,02-10-2023,28
SKU_WPR_001,LOC_005,30-10-2023,42,4,38,16,183,05-10-2023,25
SKU_CLT_001,LOC_001,30-10-2023,100,9,91,3,101,11-10-2023,19
SKU_CLT_001,LOC_002,30-10-2023,69,9,60,3,139,25-10-2023,5
SKU_CLT_001,LOC_003,30-10-2023,117,17,100,3,63,07-10-2023,23
SKU_CLT_001,LOC_004,30-10-2023,99,12,87,3,61,18-10-2023,12
SKU_CLT_001,LOC_005,30-10-2023,77,9,68,3,51,03-10-2023,27
SKU_BRK_001,LOC_001,06-11-2023,101,14,87,26,241,12-10-2023,25
SKU_BRK_001,LOC_002,06-11-2023,226,14,212,26,167,01-11-2023,5
SKU_BRK_001,LOC_003,06-11-2023,79,9,70,26,127,08-10-2023,29
SKU_BRK_001,LOC_004,06-11-2023,148,14,134,26,260,08-10-2023,29
SKU_BRK_001,LOC_005,06-11-2023,33,1,32,26,118,25-10-2023,12
SKU_BRK_002,LOC_001,06-11-2023,94,10,84,7,140,18-10-2023,19
SKU_BRK_002,LOC_002,06-11-2023,72,8,64,7,110,29-10-2023,8
SKU_BRK_002,LOC_003,06-11-2023,37,2,35,7,138,26-10-2023,11
SKU_BRK_002,LOC_004,06-11-2023,81,4,77,7,68,05-11-2023,1
SKU_BRK_002,LOC_005,06-11-2023,78,9,69,7,56,07-10-2023,30
SKU_ENG_001,LOC_001,06-11-2023,115,12,103,39,215,07-10-2023,30
SKU_ENG_001,LOC_002,06-11-2023,118,6,112,39,182,18-10-2023,19
SKU_ENG_001,LOC_003,06-11-2023,161,14,147,39,182,29-10-2023,8
SKU_ENG_001,LOC_004,06-11-2023,215,11,204,39,291,03-11-2023,3
SKU_ENG_001,LOC_005,06-11-2023,216,23,193,39,192,03-11-2023,3
SKU_ENG_002,LOC_001,06-11-2023,118,7,111,26,185,03-11-2023,3
SKU_ENG_002,LOC_002,06-11-2023,71,10,61,26,202,31-10-2023,6
SKU_ENG_002,LOC_003,06-11-2023,123,14,109,26,292,31-10-2023,6
SKU_ENG_002,LOC_004,06-11-2023,281,37,244,26,127,22-10-2023,15
SKU_ENG_002,LOC_005,06-11-2023,57,4,53,26,111,27-10-2023,10
SKU_SUS_001,LOC_001,06-11-2023,124,14,110,5,74,01-11-2023,5
SKU_SUS_001,LOC_002,06-11-2023,112,7,105,5,146,31-10-2023,6
SKU_SUS_001,LOC_003,06-11-2023,63,7,56,5,95,01-11-2023,5
SKU_SUS_001,LOC_004,06-11-2023,106,14,92,5,92,28-10-2023,9
SKU_SUS_001,LOC_005,06-11-2023,107,8,99,5,141,22-10-2023,15
SKU_ELC_001,LOC_001,06-11-2023,173,11,162,25,230,26-10-2023,11
SKU_ELC_001,LOC_002,06-11-2023,268,15,253,25,165,26-10-2023,11
SKU_ELC_001,LOC_003,06-11-2023,81,5,76,25,171,07-10-2023,30
SKU_ELC_001,LOC_004,06-11-2023,135,9,126,25,238,26-10-2023,11
SKU_ELC_001,LOC_005,06-11-2023,108,10,98,25,282,27-10-2023,10
SKU_ELC_002,LOC_001,06-11-2023,62,8,54,24,230,18-10-2023,19
SKU_ELC_002,LOC_002,06-11-2023,56,3,53,24,129,15-10-2023,22
SKU_ELC_002,LOC_003,06-11-2023,188,25,163,24,230,16-10-2023,21
SKU_ELC_002,LOC_004,06-11-2023,67,9,58,24,165,28-10-2023,9
SKU_ELC_002,LOC_005,06-11-2023,91,4,87,24,281,12-10-2023,25
SKU_CLG_001,LOC_001,06-11-2023,247,33,214,20,172,27-10-2023,10
SKU_CLG_001,LOC_002,06-11-2023,180,20,160,20,205,23-10-2023,14
SKU_CLG_001,LOC_003,06-11-2023,277,27,250,20,141,29-10-2023,8
SKU_CLG_001,LOC_004,06-11-2023,80,7,73,20,297,30-10-2023,7
SKU_CLG_001,LOC_005,06-11-2023,104,6,98,20,210,25-10-2023,12
SKU_WPR_001,LOC_001,06-11-2023,186,23,163,16,198,15-10-2023,22
SKU_WPR_001,LOC_002,06-11-2023,123,6,117,16,253,05-11-2023,1
SKU_WPR_001,LOC_003,06-11-2023,61,5,56,16,121,08-10-2023,29
SKU_WPR_001,LOC_004,06-11-2023,203,28,175,16,112,13-10-2023,24
SKU_WPR_001,LOC_005,06-11-2023,68,3,65,16,130,17-10-2023,20
SKU_CLT_001,LOC_001,06-11-2023,97,13,84,3,104,15-10-2023,22
SKU_CLT_001,LOC_002,06-11-2023,68,7,61,3,149,25-10-2023,12
SKU_CLT_001,LOC_003,06-11-2023,140,18,122,3,71,30-10-2023,7
SKU_CLT_001,LOC_004,06-11-2023,102,11,91,3,121,12-10-2023,25
SKU_CLT_001,LOC_005,06-11-2023,76,9,67,3,74,10-10-2023,27
SKU_BRK_001,LOC_001,13-11-2023,86,8,78,26,261,27-10-2023,17
SKU_BRK_001,LOC_002,13-11-2023,188,16,172,26,276,25-10-2023,19
SKU_BRK_001,LOC_003,13-11-2023,69,9,60,26,269,23-10-2023,21
SKU_BRK_001,LOC_004,13-11-2023,147,11,136,26,233,09-11-2023,4
SKU_BRK_001,LOC_005,13-11-2023,35,4,31,26,173,18-10-2023,26
SKU_BRK_002,LOC_001,13-11-2023,66,7,59,7,57,07-11-2023,6
SKU_BRK_002,LOC_002,13-11-2023,74,4,70,7,91,10-11-2023,3
SKU_BRK_002,LOC_003,13-11-2023,40,5,35,7,77,16-10-2023,28
SKU_BRK_002,LOC_004,13-11-2023,80,9,71,7,62,28-10-2023,16
SKU_BRK_002,LOC_005,13-11-2023,75,3,72,7,104,23-10-2023,21
SKU_ENG_001,LOC_001,13-11-2023,106,10,96,39,190,17-10-2023,27
SKU_ENG_001,LOC_002,13-11-2023,129,9,120,39,279,19-10-2023,25
SKU_ENG_001,LOC_003,13-11-2023,143,19,124,39,145,09-11-2023,4
SKU_ENG_001,LOC_004,13-11-2023,218,31,187,39,271,19-10-2023,25
SKU_ENG_001,LOC_005,13-11-2023,219,16,203,39,146,21-10-2023,23
SKU_ENG_002,LOC_001,13-11-2023,126,13,113,26,191,04-11-2023,9
SKU_ENG_002,LOC_002,13-11-2023,73,9,64,26,237,27-10-2023,17
SKU_ENG_002,LOC_003,13-11-2023,93,12,81,26,194,25-10-2023,19
SKU_ENG_002,LOC_004,13-11-2023,257,23,234,26,149,04-11-2023,9
SKU_ENG_002,LOC_005,13-11-2023,70,4,66,26,166,21-10-2023,23
SKU_SUS_001,LOC_001,13-11-2023,124,11,113,5,99,11-11-2023,2
SKU_SUS_001,LOC_002,13-11-2023,101,7,94,5,81,28-10-2023,16
SKU_SUS_001,LOC_003,13-11-2023,62,8,54,5,93,23-10-2023,21
SKU_SUS_001,LOC_004,13-11-2023,105,5,100,5,135,28-10-2023,16
SKU_SUS_001,LOC_005,13-11-2023,116,16,100,5,118,25-10-2023,19
SKU_ELC_001,LOC_001,13-11-2023,149,18,131,25,243,07-11-2023,6
SKU_ELC_001,LOC_002,13-11-2023,258,21,237,25,248,23-10-2023,21
SKU_ELC_001,LOC_003,13-11-2023,75,9,66,25,129,19-10-2023,25
SKU_ELC_001,LOC_004,13-11-2023,126,13,113,25,103,06-11-2023,7
SKU_ELC_001,LOC_005,13-11-2023,92,12,80,25,113,02-11-2023,11
SKU_ELC_002,LOC_001,13-11-2023,44,5,39,24,238,05-11-2023,8
SKU_ELC_002,LOC_002,13-11-2023,58,8,50,24,274,31-10-2023,13
SKU_ELC_002,LOC_003,13-11-2023,210,25,185,24,186,02-11-2023,11
SKU_ELC_002,LOC_004,13-11-2023,75,11,64,24,148,25-10-2023,19
SKU_ELC_002,LOC_005,13-11-2023,79,9,70,24,116,01-11-2023,12
SKU_CLG_001,LOC_001,13-11-2023,246,29,217,20,175,02-11-2023,11
SKU_CLG_001,LOC_002,13-11-2023,173,20,153,20,189,25-10-2023,19
SKU_CLG_001,LOC_003,13-11-2023,295,43,252,20,278,09-11-2023,4
SKU_CLG_001,LOC_004,13-11-2023,54,4,50,20,104,31-10-2023,13
SKU_CLG_001,LOC_005,13-11-2023,112,11,101,20,120,19-10-2023,25
SKU_WPR_001,LOC_001,13-11-2023,146,20,126,16,262,10-11-2023,3
SKU_WPR_001,LOC_002,13-11-2023,120,8,112,16,180,02-11-2023,11
SKU_WPR_001,LOC_003,13-11-2023,48,3,45,16,204,02-11-2023,11
SKU_WPR_001,LOC_004,13-11-2023,226,27,199,16,299,23-10-2023,21
SKU_WPR_001,LOC_005,13-11-2023,63,8,55,16,208,14-10-2023,30
SKU_CLT_001,LOC_001,13-11-2023,98,7,91,3,114,30-10-2023,14
SKU_CLT_001,LOC_002,13-11-2023,77,10,67,3,146,02-11-2023,11
